timestamp,cpu_percent,mem_used_gb,mem_available_gb,disk_read_mb,disk_write_mb,gpu_util_percent,gpu_mem_used_gb,gpu_mem_total_gb
2026-05-08T21:18:02.769499,1.3,13.21,17.29,240554.22,502911.51,13,1.81,8.0
2026-05-08T21:19:03.771899,1.4,13.21,17.28,240554.29,502926.86,8,1.81,8.0
2026-05-08T21:20:04.774645,1.6,13.23,17.27,240554.29,502941.93,13,1.81,8.0
2026-05-08T21:21:05.776766,1.7,13.22,17.27,240554.32,502956.03,11,1.81,8.0
2026-05-08T21:22:06.778862,1.8,13.24,17.26,240554.35,502977.0,18,1.81,8.0
2026-05-08T21:23:07.780913,1.6,13.19,17.3,240554.44,503019.74,12,1.81,8.0
2026-05-08T21:24:08.782980,2.0,13.2,17.3,240554.54,503040.62,11,1.81,8.0
2026-05-08T21:25:09.785185,1.5,13.2,17.29,240554.54,503050.18,13,1.81,8.0
2026-05-08T21:26:10.787184,1.5,13.23,17.27,240555.06,503071.61,11,1.81,8.0
2026-05-08T21:27:11.789108,1.4,13.21,17.29,240555.06,503090.64,12,1.81,8.0
2026-05-08T21:28:12.791200,2.0,13.23,17.26,240555.07,503109.73,10,1.81,8.0
2026-05-08T21:29:13.793300,1.8,13.21,17.28,240555.08,503121.37,13,1.81,8.0
2026-05-08T21:30:14.795897,1.4,13.22,17.28,240555.2,503136.3,10,1.81,8.0
2026-05-08T21:31:15.797907,1.8,13.21,17.29,240555.5,503156.73,12,1.81,8.0
2026-05-08T21:32:16.799861,1.6,13.27,17.23,240555.52,503174.17,14,1.81,8.0
2026-05-08T21:33:17.801937,1.7,13.24,17.25,240555.53,503188.58,12,1.81,8.0
2026-05-08T21:34:18.803665,1.5,13.21,17.29,240555.53,503204.15,11,1.81,8.0
2026-05-08T21:35:19.805972,1.4,13.23,17.26,240555.54,503223.33,12,1.81,8.0
2026-05-08T21:36:20.807929,1.4,13.26,17.24,240555.56,503246.69,16,1.81,8.0
2026-05-08T21:37:21.810027,1.7,13.25,17.24,240555.68,503256.63,11,1.81,8.0
2026-05-08T21:38:22.812017,1.6,13.28,17.21,240556.69,503275.44,7,1.81,8.0
2026-05-08T21:39:23.814063,1.6,13.25,17.25,240556.72,503291.39,18,1.81,8.0
2026-05-08T21:40:24.815788,1.7,13.26,17.24,240556.75,503311.25,13,1.81,8.0
2026-05-08T21:41:25.817937,1.5,13.23,17.26,240556.75,503327.2,15,1.81,8.0
2026-05-08T21:42:26.820301,1.4,13.25,17.25,240556.77,503340.57,16,1.81,8.0
2026-05-08T21:43:27.822764,1.7,13.26,17.23,240556.88,503358.36,14,1.81,8.0
2026-05-08T21:44:28.825272,2.0,13.26,17.24,240556.88,503373.24,13,1.81,8.0
2026-05-08T21:45:29.827305,1.6,13.27,17.22,240556.88,503392.27,13,1.81,8.0
2026-05-08T21:46:30.829664,1.6,13.28,17.22,240556.88,503414.1,11,1.81,8.0
2026-05-08T21:47:31.831642,1.7,13.28,17.22,240556.88,503426.83,12,1.81,8.0
2026-05-08T21:48:32.833833,1.6,13.3,17.19,240556.88,503442.68,13,1.81,8.0
2026-05-08T21:49:33.835979,1.7,13.33,17.16,240556.88,503460.58,12,1.81,8.0
2026-05-08T21:50:34.838607,1.6,13.3,17.2,240556.88,503483.72,13,1.81,8.0
2026-05-08T21:51:35.840903,1.6,13.32,17.17,240556.88,503494.16,20,1.81,8.0
2026-05-08T21:52:36.843118,1.6,13.31,17.18,240557.03,503512.93,10,1.81,8.0
2026-05-08T21:53:37.845207,1.6,13.31,17.19,240557.03,503530.29,13,1.81,8.0
2026-05-08T21:54:38.847336,1.8,13.32,17.18,240557.03,503544.69,12,1.81,8.0
2026-05-08T21:55:39.849389,3.2,13.36,17.14,240557.04,503567.43,13,1.81,8.0
2026-05-08T21:56:40.851398,1.6,13.36,17.14,240557.04,503576.91,12,1.81,8.0
2026-05-08T21:57:41.853777,1.6,13.38,17.11,240557.22,503597.89,13,1.81,8.0
2026-05-08T21:58:42.855792,1.5,13.35,17.15,240557.22,503614.6,12,1.81,8.0
2026-05-08T21:59:43.858009,1.6,13.32,17.17,240557.22,503631.89,13,1.81,8.0
2026-05-08T22:00:44.859948,1.6,13.35,17.14,240557.23,503653.24,12,1.81,8.0
2026-05-08T22:01:45.861954,1.5,13.36,17.13,240557.23,503668.05,7,1.81,8.0
2026-05-08T22:02:46.864045,1.4,13.37,17.13,240557.24,503690.33,9,1.81,8.0
2026-05-08T22:03:47.866025,1.6,13.36,17.13,240557.24,503706.9,14,1.81,8.0
2026-05-08T22:04:48.868071,1.8,13.4,17.1,240557.24,503724.42,6,1.81,8.0
2026-05-08T22:05:49.870227,1.7,13.42,17.07,240557.27,503744.82,12,1.81,8.0
2026-05-08T22:06:50.872541,1.6,13.42,17.08,240557.27,503755.49,12,1.81,8.0
2026-05-08T22:07:51.874602,1.5,13.43,17.07,240557.31,503774.2,14,1.81,8.0
2026-05-08T22:08:52.876646,1.4,13.44,17.05,240557.32,503791.58,13,1.81,8.0
2026-05-08T22:09:53.878756,1.6,13.43,17.07,240557.39,503805.07,14,1.81,8.0
2026-05-08T22:10:54.880957,1.8,13.45,17.04,240557.4,503825.7,14,1.81,8.0
2026-05-08T22:11:55.882947,1.4,13.41,17.09,240557.46,503845.25,13,1.82,8.0
2026-05-08T22:12:56.885121,1.5,13.44,17.05,240557.47,503864.67,12,1.81,8.0
2026-05-08T22:13:57.887144,1.6,13.31,17.19,240557.47,503883.37,18,1.81,8.0
2026-05-08T22:14:58.889693,1.7,13.3,17.2,240557.47,503893.43,12,1.79,8.0
2026-05-08T22:15:59.892185,1.7,13.29,17.21,240557.47,503915.63,12,1.79,8.0
2026-05-08T22:17:00.894242,1.7,13.29,17.21,240557.47,503931.53,7,1.79,8.0
2026-05-08T22:18:01.896158,1.7,13.32,17.18,240557.48,503953.2,13,1.79,8.0
2026-05-08T22:19:02.898076,1.6,13.3,17.2,240557.49,503971.74,12,1.8,8.0
2026-05-08T22:20:03.900632,1.4,13.29,17.2,240557.49,503981.25,10,1.79,8.0
2026-05-08T22:21:04.902742,1.8,13.3,17.19,240557.5,504002.91,7,1.79,8.0
2026-05-08T22:22:05.904894,1.7,13.31,17.19,240557.51,504022.54,17,1.79,8.0
2026-05-08T22:23:06.906948,1.6,13.29,17.2,240557.63,504065.81,13,1.79,8.0
2026-05-08T22:24:07.909362,1.6,13.31,17.19,240557.63,504083.24,15,1.79,8.0
2026-05-08T22:25:08.911939,2.3,13.3,17.19,240557.63,504093.4,12,1.79,8.0
2026-05-08T22:26:09.914071,1.4,13.32,17.18,240557.65,504115.12,11,1.79,8.0
2026-05-08T22:27:10.915983,1.6,13.32,17.18,240557.66,504136.58,13,1.79,8.0
2026-05-08T22:28:11.918116,1.8,13.31,17.19,240557.66,504155.66,7,1.79,8.0
2026-05-08T22:29:12.920555,1.4,13.34,17.15,240557.67,504174.3,8,1.79,8.0
2026-05-08T22:30:13.922344,1.5,13.32,17.17,240557.85,504186.56,11,1.79,8.0
2026-05-08T22:31:14.924409,1.7,13.31,17.18,240557.85,504211.21,12,1.79,8.0
2026-05-08T22:32:15.926474,1.6,13.33,17.16,240558.44,504232.15,9,1.8,8.0
2026-05-08T22:33:16.928434,1.6,13.32,17.17,240558.49,504254.3,11,1.8,8.0
2026-05-08T22:34:17.930480,1.6,13.29,17.21,240558.49,504273.17,7,1.8,8.0
2026-05-08T22:35:18.932592,1.4,13.32,17.18,240558.49,504283.01,13,1.8,8.0
2026-05-08T22:36:19.934522,1.6,13.33,17.16,240558.5,504305.07,13,1.79,8.0
2026-05-08T22:37:20.936616,1.6,13.33,17.17,240558.5,504323.06,7,1.79,8.0
2026-05-08T22:38:21.938710,1.6,13.33,17.16,240558.51,504343.25,13,1.79,8.0
2026-05-08T22:39:22.940845,1.8,13.34,17.16,240558.52,504359.95,11,1.79,8.0
2026-05-08T22:40:23.942796,1.6,13.34,17.16,240558.56,504380.03,11,1.8,8.0
2026-05-08T22:41:24.944881,1.6,13.32,17.18,240558.56,504394.31,9,1.8,8.0
2026-05-08T22:42:25.946867,1.7,13.35,17.15,240558.57,504415.03,17,1.8,8.0
2026-05-08T22:43:26.948917,1.5,13.37,17.13,240558.57,504435.29,14,1.8,8.0
2026-05-08T22:44:27.950908,1.5,13.35,17.14,240558.57,504453.24,14,1.8,8.0
2026-05-08T22:45:28.953160,1.6,13.34,17.15,240558.57,504473.52,8,1.8,8.0
2026-05-08T22:46:29.955183,1.4,13.35,17.14,240558.57,504488.17,13,1.8,8.0
2026-05-08T22:47:30.957183,1.6,13.38,17.12,240558.57,504506.18,11,1.8,8.0
2026-05-08T22:48:31.959482,1.9,13.36,17.14,240558.58,504524.43,12,1.79,8.0
2026-05-08T22:49:32.961543,1.6,13.37,17.13,240558.59,504544.29,11,1.79,8.0
2026-05-08T22:50:33.963743,1.8,13.36,17.13,240558.7,504563.3,14,1.79,8.0
2026-05-08T22:51:34.965915,1.7,13.39,17.11,240558.7,504574.67,14,1.79,8.0
2026-05-08T22:52:35.967990,1.6,13.42,17.07,240558.74,504593.83,12,1.79,8.0
2026-05-08T22:53:36.970139,1.6,13.41,17.08,240558.74,504611.56,11,1.79,8.0
2026-05-08T22:54:37.972374,1.9,13.4,17.09,240558.74,504628.88,14,1.79,8.0
2026-05-08T22:55:38.974271,1.9,13.41,17.08,240558.74,504647.46,14,1.79,8.0
2026-05-08T22:56:39.976577,1.6,13.44,17.06,240558.75,504666.08,11,1.79,8.0
2026-05-08T22:57:40.978904,1.6,13.41,17.09,240558.75,504678.16,13,1.79,8.0
2026-05-08T22:58:41.980884,2.9,13.41,17.08,240558.79,504694.06,13,1.79,8.0
2026-05-08T22:59:42.983188,1.7,13.41,17.08,240558.79,504711.71,13,1.79,8.0
2026-05-08T23:00:43.985298,1.6,13.43,17.06,240558.79,504730.17,12,1.79,8.0
2026-05-08T23:01:44.987321,1.7,13.47,17.03,240558.79,504748.12,13,1.79,8.0
2026-05-08T23:02:45.989814,1.8,13.48,17.01,240558.88,504767.27,14,1.79,8.0
2026-05-08T23:03:46.991728,1.6,13.48,17.01,240558.88,504778.14,15,1.79,8.0
2026-05-08T23:04:47.994092,1.3,13.51,16.98,240558.89,504800.21,12,1.79,8.0
2026-05-08T23:05:48.996208,1.3,13.52,16.97,240558.9,504825.34,9,1.79,8.0
2026-05-08T23:06:49.997961,1.6,13.53,16.97,240558.9,504842.72,15,1.79,8.0
2026-05-08T23:07:51.000095,1.4,13.52,16.97,240558.92,504862.17,11,1.79,8.0
2026-05-08T23:08:52.002212,1.8,13.53,16.97,240558.92,504880.02,10,1.8,8.0
2026-05-08T23:09:53.004263,1.6,13.53,16.97,240558.93,504894.5,16,1.79,8.0
2026-05-08T23:10:54.006339,1.5,13.58,16.92,240561.11,504919.14,11,1.79,8.0
2026-05-08T23:11:55.008172,1.8,13.59,16.91,240561.13,504936.51,16,1.8,8.0
2026-05-08T23:12:56.010320,1.4,13.59,16.9,240561.14,504955.8,15,1.8,8.0
2026-05-08T23:13:57.012405,1.4,13.61,16.89,240561.14,504966.69,7,1.8,8.0
2026-05-08T23:14:58.014643,1.8,13.61,16.88,240567.59,504984.77,12,1.79,8.0
2026-05-08T23:15:59.017131,1.7,13.64,16.86,240567.78,505009.03,7,1.8,8.0
2026-05-08T23:17:00.018922,1.4,13.57,16.93,240567.83,505029.63,7,1.8,8.0
2026-05-08T23:18:01.021342,1.5,13.57,16.92,240567.83,505050.71,10,1.8,8.0
2026-05-08T23:19:02.023700,1.7,13.58,16.91,240567.84,505061.09,15,1.8,8.0
2026-05-08T23:20:03.025488,5.5,13.66,16.83,240567.84,505079.83,8,1.8,8.0
2026-05-08T23:21:04.027735,2.7,13.43,17.06,240567.85,505122.64,17,1.79,8.0
2026-05-08T23:22:05.029821,1.4,13.43,17.07,240567.93,505141.39,5,1.79,8.0
2026-05-08T23:23:06.032066,2.6,13.41,17.08,240567.94,505186.9,18,1.79,8.0
2026-05-08T23:24:07.034175,1.7,13.41,17.09,240567.96,505199.96,9,1.79,8.0
2026-05-08T23:25:08.036427,1.6,13.4,17.1,240579.01,505237.44,18,1.79,8.0
2026-05-08T23:26:09.038577,1.6,13.41,17.09,240579.03,505277.4,11,1.79,8.0
2026-05-08T23:27:10.040795,1.6,13.4,17.09,240579.03,505295.24,14,1.79,8.0
2026-05-08T23:28:11.042659,1.6,13.38,17.11,240579.91,505315.74,16,1.8,8.0
2026-05-08T23:29:12.044695,1.6,13.41,17.09,240579.91,505326.37,14,1.79,8.0
2026-05-08T23:30:13.047179,1.6,13.44,17.06,240580.0,505345.58,14,1.79,8.0
2026-05-08T23:31:14.049027,1.4,13.43,17.07,240580.19,505371.59,7,1.79,8.0
2026-05-08T23:32:15.051261,1.4,13.43,17.06,240580.21,505391.7,14,1.79,8.0
2026-05-08T23:33:16.053502,1.8,13.43,17.07,240580.21,505411.73,12,1.79,8.0
2026-05-08T23:34:17.055892,1.5,13.4,17.1,240580.21,505428.62,14,1.79,8.0
2026-05-08T23:35:18.058070,1.5,13.42,17.08,240580.21,505439.05,16,1.79,8.0
2026-05-08T23:36:19.060095,1.5,13.41,17.09,240580.21,505463.67,12,1.79,8.0
2026-05-08T23:37:20.062411,1.4,13.41,17.09,240580.21,505481.58,13,1.79,8.0
2026-05-08T23:38:21.065035,1.6,13.42,17.08,240580.21,505500.53,20,1.8,8.0
2026-05-08T23:39:22.067072,1.4,13.42,17.08,240581.5,505515.68,18,1.8,8.0
2026-05-08T23:40:23.069209,1.6,13.42,17.08,240581.5,505532.08,8,1.79,8.0
2026-05-08T23:41:24.071718,1.4,13.44,17.06,240581.5,505553.35,12,1.8,8.0
2026-05-08T23:42:25.073499,1.6,13.45,17.04,240581.5,505573.36,10,1.8,8.0
2026-05-08T23:43:26.075577,1.4,13.43,17.06,240581.5,505592.74,9,1.8,8.0
2026-05-08T23:44:27.077645,1.6,13.45,17.05,240581.5,505612.58,12,1.8,8.0
2026-05-08T23:45:28.079808,1.6,13.47,17.02,240581.53,505622.61,13,1.79,8.0
2026-05-08T23:46:29.081886,1.3,13.47,17.03,240582.87,505653.14,9,1.79,8.0
2026-05-08T23:47:30.083762,1.3,13.46,17.04,240583.08,505673.49,9,1.79,8.0
2026-05-08T23:48:31.085734,1.4,13.51,16.99,240583.21,505692.45,8,1.79,8.0
2026-05-08T23:49:32.087731,1.5,13.5,16.99,240583.21,505709.7,13,1.79,8.0
2026-05-08T23:50:33.089756,3.2,13.5,17.0,240596.73,505721.0,9,1.81,8.0
2026-05-08T23:51:34.091689,1.8,13.49,17.0,240603.2,505745.1,25,1.83,8.0
2026-05-08T23:52:35.093808,7.8,12.54,17.95,240636.33,505811.36,2,1.8,8.0
2026-05-08T23:53:36.096212,4.5,11.98,18.51,240924.92,506463.05,27,1.96,8.0
2026-05-08T23:54:37.098044,2.6,12.15,18.34,240930.54,506493.85,23,2.12,8.0
2026-05-08T23:55:38.099998,4.1,12.12,18.37,240931.44,506532.81,54,2.13,8.0
2026-05-08T23:56:39.101881,2.1,12.13,18.37,241386.44,506564.68,62,2.09,8.0
2026-05-08T23:57:40.104147,3.1,12.98,17.52,242515.67,506839.51,6,2.28,8.0
2026-05-08T23:58:41.110116,10.6,13.35,17.15,245105.76,507148.62,100,7.26,8.0
2026-05-08T23:59:42.111621,9.5,13.38,17.11,245109.43,507168.0,100,7.41,8.0
2026-05-09T00:00:43.113592,11.3,13.44,17.06,245130.95,507210.73,100,7.17,8.0
2026-05-09T00:01:44.115551,11.5,14.2,16.3,245540.21,507230.39,98,2.98,8.0
2026-05-09T00:02:45.117540,9.5,14.49,16.01,245566.94,507249.56,98,4.2,8.0
2026-05-09T00:03:46.119739,8.5,14.5,16.0,245566.98,507263.64,100,4.2,8.0
2026-05-09T00:04:47.122309,62.0,14.89,15.6,245572.6,507298.1,6,4.21,8.0
2026-05-09T00:05:48.125129,2.0,11.65,18.84,245800.63,507331.5,28,2.09,8.0
2026-05-09T00:06:49.127151,1.9,11.66,18.84,245800.74,507351.42,14,2.09,8.0
2026-05-09T00:07:50.128924,2.0,11.68,18.81,245802.82,507375.84,13,2.1,8.0
2026-05-09T00:08:51.131332,1.9,11.69,18.8,245803.12,507393.24,7,2.1,8.0
2026-05-09T00:09:52.133507,4.0,11.79,18.71,245804.44,507424.91,30,2.17,8.0
2026-05-09T00:10:53.135579,2.3,11.78,18.72,245804.52,507444.79,15,2.15,8.0
2026-05-09T00:11:54.137295,1.8,11.73,18.77,245805.36,507463.81,4,2.13,8.0
2026-05-09T00:12:55.139593,1.9,11.73,18.76,245805.41,507484.28,5,2.13,8.0
2026-05-09T00:13:56.141557,2.3,11.75,18.75,245808.35,507499.93,5,2.11,8.0
2026-05-09T00:14:57.143508,2.1,11.78,18.72,245808.7,507517.45,22,2.13,8.0
2026-05-09T00:15:58.145684,1.9,11.76,18.74,245808.71,507536.82,4,2.11,8.0
2026-05-09T00:16:59.147622,1.8,11.78,18.72,245808.72,507554.09,4,2.11,8.0
2026-05-09T00:18:00.149851,1.6,11.78,18.72,245808.75,507572.69,12,2.11,8.0
2026-05-09T00:19:01.151641,1.9,11.77,18.72,245808.81,507582.58,5,2.11,8.0
2026-05-09T00:20:02.153506,1.8,11.76,18.74,245808.84,507599.18,4,2.11,8.0
2026-05-09T00:21:03.155375,1.6,11.78,18.72,245809.69,507620.57,21,2.1,8.0
2026-05-09T00:22:04.157189,1.6,11.79,18.7,245811.11,507639.87,18,2.1,8.0
2026-05-09T00:23:05.158929,1.4,11.77,18.72,245811.34,507686.17,28,2.1,8.0
2026-05-09T00:24:06.160650,1.6,11.77,18.73,245812.16,507707.81,26,2.09,8.0
2026-05-09T00:25:07.162464,1.8,11.76,18.74,245812.16,507717.93,26,2.09,8.0
2026-05-09T00:26:08.164163,1.5,11.78,18.72,245812.16,507738.43,27,2.1,8.0
2026-05-09T00:27:09.166082,1.6,11.77,18.73,245812.17,507755.54,26,2.09,8.0
2026-05-09T00:28:10.168332,1.8,11.76,18.74,245812.3,507773.67,25,2.09,8.0
2026-05-09T00:29:11.170361,1.8,11.78,18.72,245812.3,507783.62,59,2.09,8.0
2026-05-09T00:30:12.172182,1.8,11.78,18.71,245812.3,507801.6,27,2.09,8.0
2026-05-09T00:31:13.174379,1.6,11.79,18.71,245812.32,507823.12,26,2.09,8.0
2026-05-09T00:32:14.176300,1.7,11.8,18.7,245812.34,507838.51,26,2.09,8.0
2026-05-09T00:33:15.178262,1.8,11.8,18.7,245812.35,507849.95,54,2.09,8.0
